#{"t_start": 1669119903.5437973, "env_id": null}
r,l,t
34.571242,1001,8351.4666
36.862713,1001,8360.030651
36.597437,1001,8368.84381
35.612301,1001,8378.057004
36.227758,1001,8388.367094
35.546732,1001,8397.799313
33.136767,1001,8406.205945
35.727699,1001,8414.857053
36.753401,1001,8426.779045
35.338816,1001,8435.300513
36.008126,1001,8444.913871
35.170718,1001,8454.812047
36.597711,1001,8465.05239
36.262147,1001,8474.295224
0.716633,151,8476.161664
34.347147,1001,8485.134762
36.711511,1001,8494.351361
35.773936,1001,8504.785346
36.412096,1001,8513.433771
35.186802,1001,8522.614693
35.464818,1001,8531.639164
36.785653,1001,8542.131109
36.334364,1001,8551.836251
35.918867,1001,8561.05829
34.893444,1001,8570.792212
27.620578,1001,8580.801865
37.708841,1001,8590.066974
36.145953,1001,8599.316423
37.506587,1001,8608.331455
36.75576,1001,8618.021433
36.596713,1001,8626.583922
36.272117,1001,8635.639547
34.880513,1001,8643.85299
36.596958,1001,8654.529704
36.410152,1001,8663.333397
36.938764,1001,8672.175741
34.528419,1001,8680.561749
35.971102,1001,8690.296916
36.58,1001,8698.613551
37.749882,1001,8708.890386
36.671724,1001,8717.64413
36.442442,1001,8727.662511
36.090437,1001,8736.641159
35.622259,1001,8745.401417
36.884981,1001,8753.84775
32.969382,1001,8763.788525
36.78172,1001,8772.744058
36.771493,1001,8781.296915
35.240119,1001,8790.408313
36.012006,1001,8798.924081
35.408085,1001,8808.62965
36.517315,1001,8817.613978
37.245211,1001,8826.501612
36.825597,1001,8835.246623
36.062606,1001,8845.870647
36.711954,1001,8855.387008
37.3868,1001,8864.700255
37.081121,1001,8874.810068
37.471936,1001,8886.491788
37.093794,1001,8895.556562
36.002245,1001,8903.770983
36.427478,1001,8911.965778
36.467146,1001,8921.377031
36.390956,1001,8929.573285
35.750742,1001,8937.754866
35.629536,1001,8945.925144
37.325894,1001,8955.201692
36.70142,1001,8963.526724
35.260099,1001,8972.225965
37.393974,1001,8981.898529
37.072845,1001,8992.421386
36.382062,1001,9002.21198
37.466147,1001,9011.707868
37.520191,1001,9020.323904
38.186855,1001,9029.719734
37.831988,1001,9038.724094
38.311545,1001,9047.115278
38.064974,1001,9056.52934
38.210252,1001,9066.455743
37.003397,1001,9074.943035
36.344974,1001,9083.48319
36.374989,1001,9092.360209
